gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
RBM3	-0.28184494	-3.538443	0.00040249409968665356	0.0022146946760144286	
DGCR2	-0.6222087	-3.5390182	0.0004016181732585735	0.002210521728523426	
GTF2H3	-0.6839264	-3.5395913	0.0004007470706400677	0.0022061840079830902	
TUBGCP3	-0.5437577	-3.5406835	0.00039909198703820124	0.0021975276410790036	
GLMP	-0.94707644	-3.542952	0.0003956746595625327	0.0021791621998575542	
ZNF431	0.019474456	-3.5446615	0.0003931176728637128	0.002165528420112875	
ZNF264	-0.6484608	-3.5449882	0.00039263081810012864	0.002163294882728715	
KMT2D	-0.5811388	-3.5452385	0.00039225784497127553	0.002161688007773488	
ISOC1	-0.7403641	-3.5466774	0.00039012189170974484	0.0021503628701271898	
TSPOAP1	-1.5774504	-3.5468578	0.0003898549217207593	0.0021493370596175196	
PEX11B	-0.3398738	-3.54692	0.0003897630049273831	0.0021492761219844224	
DNAJC21	-0.5739258	-3.547447	0.00038898400901712303	0.002145425601922829	
MED29	-0.29612002	-3.5531404	0.00038066131406815524	0.00210039382740658	
HDAC3	-0.15904433	-3.553507	0.0003801309633981319	0.0020979030058469574	
COG2	-0.43196768	-3.553902	0.0003795608114035136	0.0020951914447131853	
NUP88	-0.010787356	-3.5541544	0.0003791965648715484	0.002093615599858929	
YIPF2	-0.9244234	-3.5546975	0.000378414252507811	0.002089730400458157	
PDZD8	-0.9981158	-3.5558639	0.0003767392534215122	0.002080912846361258	
SNAP23	0.011140152	-3.556407	0.0003759616810850433	0.0020770495783744266	
LANCL1	-0.61670136	-3.5572987	0.0003746881090668995	0.0020704439191037674	
RPRD1A	-0.3477564	-3.5573046	0.00037467953689003346	0.0020704439191037674	
CUL2	-0.3194224	-3.558092	0.0003735581654106056	0.002065058751757173	
FAM117B	-0.25888115	-3.55896	0.000372326292405105	0.002058677038867336	
TOGARAM1	-0.058801867	-3.5597756	0.00037117185202527894	0.0020527209019933186	
BTD	-0.95645666	-3.5601482	0.00037064538477870566	0.0020502359379881824	
TRIM13	-0.13805886	-3.5613568	0.0003689434081932297	0.0020412462211423506	
TRAPPC2	-0.38699257	-3.5626755	0.00036709453149188473	0.002031439840208787	
PDLIM5	-0.36583376	-3.5628877	0.0003667974995227764	0.002030218812956242	
FBXO25	-0.28607062	-3.5634007	0.0003660810657149052	0.00202667541046375	
CDCA4	-1.0701964	-3.5642586	0.00036488619944831206	0.0020204813114868096	
ANAPC1	-0.24796912	-3.5652466	0.00036351438936849085	0.0020133046374296976	
APC	-0.330956	-3.5689158	0.00035846159303917996	0.001985733781031339	
MMS19	-0.5500077	-3.568982	0.00035837113225141773	0.0019856465132604612	
AKAP11	-0.37042317	-3.5697534	0.0003573173325804048	0.0019802204717795204	
MAP2K5	-0.6485927	-3.5702245	0.0003566755291840005	0.0019770758895060582	
LGALS3	-1.204615	-3.5702987	0.0003565745775733834	0.0019769285976893947	
MCM6	-1.1890721	-3.570593	0.00035617376346262547	0.0019751183932971254	
LINC00909	-0.2355334	-3.571495	0.0003549493990838744	0.0019687395822725997	
MYCBP	-0.59909064	-3.5717535	0.0003545991412202601	0.001967207383530222	
ARMCX3	-0.32731462	-3.5718696	0.0003544417663023325	0.0019667448239143416	
MNAT1	-0.3229211	-3.5726333	0.00035340959867766983	0.001961426962466859	
RCOR3	-0.24416201	-3.578643	0.00034538261144643714	0.0019172774497984236	
RWDD4	-0.358527	-3.5789938	0.0003449195212423904	0.0019151067380617285	
WDR75	-0.32620415	-3.5813866	0.00034177539027969517	0.0018980459879323062	
TAF2	-0.26951212	-3.5814269	0.0003417229538174018	0.0018980459879323062	
TRIM26	-0.1895212	-3.581583	0.00034151852351963597	0.001897412382238379	
TOR1A	-0.39177302	-3.5816271	0.00034146088438142977	0.001897412382238379	
APBA3	-0.5173294	-3.5818436	0.0003411780605872639	0.0018963136077684835	
CD160	-7.15436	-3.582545	0.0003402630072115393	0.0018916231894322325	
GIGYF2	-0.49122974	-3.5838015	0.0003386294928135459	0.0018829358346215976	
SGSM3	-0.04570751	-3.5843887	0.00033786866202820505	0.0018790983820982762	
UBXN6	-0.43228915	-3.5847213	0.00033743832118786506	0.0018770977687007672	
C18orf25	-0.40718138	-3.5858135	0.00033602905822761376	0.0018696496417483245	
USP24	-0.22607265	-3.5864408	0.0003352221931614456	0.0018655508107282375	
SCAP	-0.5394789	-3.586559	0.00033507030359170107	0.001865096041709701	
COMMD5	-0.30539235	-3.5872505	0.00033418342418037463	0.001860549063948508	
RUVBL2	-0.40160212	-3.5873024	0.00033411667597316625	0.001860549063948508	
NAT9	-0.26738036	-3.5885851	0.000332477570764216	0.0018518276096693416	
RGS3	-2.3838158	-3.59011	0.000330538365423431	0.0018414125371178731	
BLOC1S1	-0.10337955	-3.5904827	0.00033006600635716204	0.0018391665373096457	
SRCAP	-0.28902864	-3.5906131	0.00032990108364230495	0.0018386330262379585	
PPP4R1	-0.43490675	-3.591503	0.0003287765954445823	0.001832750237064084	
GGA3	-0.33998033	-3.5915208	0.00032875383889958466	0.001832750237064084	
IFIT2	-0.8662681	-3.5923905	0.00032765821548230695	0.00182728235612762	
RAB43	-1.7839732	-3.592573	0.000327428921775943	0.0018263868440467554	
TRDC	-6.417402	-3.592587	0.0003274112900198957	0.0018263868440467554	
TNFRSF4	-3.8629522	-3.5928555	0.0003270739390952824	0.0018251728379621059	
RPS6KA5	-0.20354712	-3.593156	0.00032669669335755016	0.001823450527667015	
FEM1A	-0.51772285	-3.5944388	0.0003250916821879726	0.0018148733083121454	
SELENOI	-0.63299483	-3.5948315	0.00032460162555110163	0.0018125181944375483	
CLIP4	-1.8564738	-3.595102	0.000324264488747778	0.0018110161475997457	
STXBP3	-0.52560365	-3.5958054	0.0003233894661743582	0.0018065087476772316	
MAP4	-0.20414475	-3.5961442	0.0003229689476717234	0.001804538923726453	
HIPK3	-0.17454712	-3.5973706	0.00032145040199318194	0.0017964319248479359	
AP5Z1	-0.4021833	-3.5994527	0.0003188876421870264	0.0017824846775371134	
DNAJC11	-0.48787394	-3.5999377	0.00031829348607371615	0.0017795377716351077	
EMC2	-0.74534947	-3.6003604	0.0003177762866883992	0.0017770199713635518	
EHMT2	-0.4678536	-3.6004226	0.000317700366363317	0.0017769692840005477	
TRIM33	-0.4275007	-3.6013083	0.000316619734720853	0.0017712978171217746	
MAP2K1	-0.47869924	-3.6015208	0.0003163610907517461	0.001770223459176981	
ACYP1	-0.6803589	-3.601595	0.00031627085594500363	0.0017700911939697308	
ZBED1	-0.23051715	-3.6018836	0.00031591990113748257	0.0017684993791771586	
PATL1	-0.17268994	-3.602138	0.00031561068108075654	0.001767140571402028	
IKBKB	-0.2191554	-3.6022983	0.00031541604227116547	0.0017664228797988424	
LINC02361	-2.8174012	-3.6022983	0.00031541604227116547	0.0017664228797988424	
SLC25A16	-0.4551832	-3.6024146	0.0003152749994072616	0.0017663773628258024	
SMYD2	-0.41627464	-3.6038516	0.00031353628722634357	0.0017570063205121203	
UTY	-0.56656605	-3.6045127	0.0003127390634389632	0.0017529083861544082	
ABCB1	-0.58933717	-3.6059856	0.00031097024430751214	0.001743361764068628	
RPP14	-0.7823395	-3.608156	0.0003083810050995848	0.0017292107034898448	
LARP1	-0.45342875	-3.6119397	0.0003039153784060552	0.001704529825417713	
MPP7	-1.6257985	-3.612168	0.00030364768588168065	0.0017033878942695631	
ST3GAL5	-0.7024375	-3.6149936	0.0003003549548129617	0.0016852721857660352	
TMEM101	-0.48416418	-3.6158333	0.00029938294026775304	0.0016801729665068851	
PLSCR1	-0.45749652	-3.616182	0.0002989801538444489	0.0016782668445684493	
BRD8	-0.7312652	-3.6176991	0.00029723370138714757	0.001668815916596746	
GTF3C2	-0.39363334	-3.6189456	0.0002958058591972899	0.0016611502073958944	
FAM111A	-0.31629637	-3.6197772	0.0002948567751273702	0.0016561703774535866	
RIT1	-0.73214716	-3.6204545	0.0002940858945009739	0.001652189598381185	
EXOC3	-0.71652704	-3.6224566	0.0002918184843759895	0.0016401027904853936	
CFAP298	-0.26206595	-3.6224847	0.00029178682552712223	0.0016401027904853936	
DCAF13	-0.20926735	-3.622663	0.0002915856409290133	0.0016395292469329901	
SHC1	-0.4680816	-3.6234865	0.0002906582594270724	0.0016346605749708331	
GEMIN7	-0.14737718	-3.6253824	0.00028853419100490646	0.0016230582566601924	
SNX4	-0.6583584	-3.6263804	0.00028742187500809506	0.0016171435257917356	
CCDC6	-0.100492515	-3.6273322	0.0002863646754339258	0.001611536461646901	
EEFSEC	-0.23641622	-3.6274204	0.00028626692995751293	0.0016113275585219688	
FAM98C	-0.29821646	-3.6280096	0.0002856146142452053	0.001607996363487251	
CEP135	-0.22176969	-3.6282	0.0002854041298419838	0.0016071517726843404	
ORC4	-0.45925698	-3.6294625	0.0002840119592582824	0.0015996511687064816	
LINC00339	-0.23108068	-3.629755	0.0002836902386426498	0.0015981777984067377	
CASZ1	-0.43741465	-3.6308312	0.0002825098590870328	0.0015922030417036145	
PSMG3	-0.7375451	-3.6309395	0.0002823914166915345	0.0015918730571037743	
MRPL39	-0.44358078	-3.631705	0.00028155487424848165	0.0015874940608083144	
AC007952.4	-0.18569389	-3.6321678	0.00028105013420320934	0.0015849844084419905	
ZNF426	-0.35449517	-3.6324425	0.0002807511868777392	0.001583634506796144	
SLF1	-0.62023693	-3.6330817	0.0002800562521038539	0.0015800499097152053	
TUG1	-0.5362879	-3.634212	0.00027883153268311886	0.0015734741628842073	
PES1	-0.16246693	-3.6353343	0.000277620466294784	0.0015669726849966159	
KCTD13	-0.478722	-3.637206	0.00027561154127760964	0.0015559641367072189	
SPTLC2	-0.2632514	-3.637709	0.00027507399675311974	0.0015532593498409112	
UBA7	-0.1868044	-3.6379435	0.0002748237640841302	0.0015521761210352946	
GFER	-0.1361508	-3.638751	0.0002739634835761404	0.001547646212533525	
TRIM23	-0.7912427	-3.6388412	0.0002738675792807843	0.0015474333311445506	
SMYD3	-0.51952136	-3.6394002	0.000273273674597753	0.0015444059105110947	
MPZL3	-2.2625022	-3.6394706	0.0002731992556973963	0.0015443136999534447	
KHNYN	-0.5915293	-3.6399155	0.00027272766939238577	0.001541975904016214	
TRAK2	-0.4866777	-3.6403942	0.00027222082352020536	0.001539437716668838	
ZBTB24	-0.13049258	-3.6404605	0.0002721509100236016	0.0015393698739130256	
ITGA5	-4.085855	-3.6408954	0.00027169159484178755	0.001537098956853953	
SP4	-0.43333492	-3.641757	0.0002707835767091198	0.001532287989216882	
ZCCHC10	-0.0043608285	-3.6419694	0.00027056017711200734	0.0015313498610434503	
SNX5	-0.038527288	-3.642236	0.0002702801182065549	0.0015300905775957451	
SSBP2	-0.14012246	-3.6426086	0.00026988891257451365	0.001528201407609288	
FBXO11	-0.32884663	-3.643775	0.0002686682434276391	0.0015216137315284934	
TUBGCP6	-0.4649187	-3.6439373	0.00026849876731123304	0.0015209779915526989	
WDR83	-0.70933664	-3.6464064	0.0002659333785743056	0.0015067668448361688	
NDRG3	-0.4999858	-3.6473062	0.0002650041542815921	0.0015018220504585155	
DOCK8	-0.008165553	-3.6474164	0.0002648905389773127	0.0015014983227720185	
WDR70	-0.26501122	-3.6481438	0.00026414182248151173	0.0014975736987491682	
MR1	-0.8429147	-3.6483521	0.00026392768008642707	0.0014966788583352134	
ATP6V1B2	-0.5277695	-3.6486988	0.0002635718229657259	0.0014949798298348332	
MSH3	-0.5902303	-3.6489975	0.0002632656939065246	0.0014935621938829279	
RHNO1	-0.37365568	-3.6491237	0.0002631363570833086	0.0014931471466518487	
FNDC3B	-1.7072378	-3.6495445	0.0002627056644447543	0.001491021536467462	
CHERP	-0.28057942	-3.6510797	0.00026114025747412946	0.001482453418070245	
BCL2L1	-1.0693976	-3.6516328	0.00026057836697573287	0.0014795796658508874	
CTDSP2	-0.6417719	-3.6527429	0.0002594539338947266	0.00147350985234785	
MSL1	-0.822291	-3.6531277	0.00025906530140802305	0.001471617150272247	
SLC4A7	-0.4741464	-3.6533422	0.00025884895668225745	0.001470702526647653	
ARL1	-0.3901367	-3.6544363	0.00025774762727677697	0.0014647582179579761	
TTF1	-0.264531	-3.6554203	0.0002567609913319548	0.0014594632995320845	
MOB1A	-0.069397904	-3.6554623	0.0002567188721300055	0.0014594632995320845	
NUDT3	-0.33090654	-3.6556687	0.00025651238127544934	0.0014586740654514694	
DIP2B	-0.16687055	-3.6565926	0.0002555900913945863	0.0014537404320943096	
CYCS	-0.158378	-3.657749	0.00025444011020389216	0.0014475093512648224	
RRS1	-1.232855	-3.6596286	0.0002525809933449404	0.0014372404671623145	
SDE2	-0.4811826	-3.6600976	0.0002521191946532228	0.0014349199303400448	
NSMAF	-0.28264174	-3.6603923	0.000251829495436765	0.0014335781022089904	
Z93930.2	-1.4781543	-3.6617649	0.000250483648716969	0.001426222129230574	
VAMP1	-0.7588924	-3.6649554	0.00024738179584004656	0.0014088623851794724	
SEC24B	-0.25306636	-3.666801	0.0002456038081437775	0.0013990363516188302	
ANKRD39	-0.8184327	-3.6697888	0.00024275082637967074	0.0013830812892487178	
MRPS28	-0.5408577	-3.6733942	0.0002393498842515139	0.0013639966924358891	
ZMAT3	-0.7316092	-3.6740153	0.00023876837540500815	0.0013609746193201182	
PPAN	-0.37355834	-3.6740775	0.00023871029748259522	0.001360935434746868	
MRTO4	-0.24171457	-3.6756306	0.00023726264990922585	0.0013529723175149783	
SH2D3A	-0.54895633	-3.676402	0.00023654656231999568	0.0013491783433268595	
CHD9	-0.020172149	-3.6777427	0.00023530706520424454	0.0013423967559698681	
RBM28	-0.64855874	-3.6786084	0.00023450991362110538	0.0013384236620432382	
DMAC2	-0.39367092	-3.6790113	0.0002341398811622852	0.0013365987760765416	
CYB561D2-1	-0.74773526	-3.6800573	0.0002331814588197365	0.0013314135325391571	
TMUB2	-0.07211281	-3.68138	0.00023197493029228445	0.0013248091259644666	
DDX20	-0.33993593	-3.6820514	0.00023136476955950126	0.0013216084698306435	
RPS7	-0.07650917	-3.682867	0.00023062549630308902	0.001317668758864962	
RBM43	-1.0450914	-3.685388	0.0002283544613899347	0.0013049738183795042	
TRAFD1	-0.27186605	-3.6854863	0.00022826642908752796	0.0013047512728424527	
ACOT8	-0.4709647	-3.6861796	0.00022764571919584226	0.001301483237364227	
RELCH	-0.24242315	-3.6862457	0.0002275866013669259	0.0013014251888406893	
BAP1	-0.9590905	-3.6875122	0.0002264571821932325	0.0012952454154323062	
PMVK	-0.44425106	-3.689943	0.0002243042070315174	0.0012834836423446074	
SLC10A3	-0.47817048	-3.6902957	0.00022399342240253636	0.0012819813036255413	
USB1	-0.54154605	-3.6910934	0.0002232921152778356	0.001278242759416238	
GGT7	-0.86808026	-3.6911035	0.00022328331801101648	0.001278242759416238	
RIOK2	-0.5200263	-3.6916525	0.00022280172493149074	0.0012759851426317804	
SETDB1	-0.22634956	-3.6916606	0.00022279470160244786	0.0012759851426317804	
RBM6	0.0026296426	-3.6916966	0.00022276309919360993	0.0012759851426317804	
SLC8B1	-1.3712412	-3.6918168	0.00022265778821976845	0.0012759851426317804	
FAM222B	-0.8840275	-3.6925783	0.00022199190327399908	0.0012724439933404401	
TADA2B	-0.9711074	-3.6925983	0.00022197440525758788	0.0012724439933404401	
GRIPAP1	-0.2935481	-3.6929812	0.00022164044158404163	0.0012709776260759963	
EEA1	-0.37911555	-3.695414	0.00021952876376660975	0.0012591400544136214	
NIN	-0.13021967	-3.6961455	0.0002188975714563573	0.0012557907515084225	
PLEKHB1	-1.3012444	-3.69647	0.00021861797212041381	0.0012544574872600342	
ATP2A2	-0.8699235	-3.696915	0.00021823536202655291	0.001252532430858076	
ZNF92	-0.051234916	-3.6979911	0.00021731245733082989	0.0012475049251395524	
TMEM106C	-0.6819543	-3.698961	0.0002164837811147253	0.001243016292557417	
MRPS17	-0.48510936	-3.6992316	0.00021625317184672518	0.0012419604698604384	
BAG5	-0.23669836	-3.7005262	0.0002151528529768676	0.0012359082946341395	
TRIM44	-0.17203198	-3.700907	0.00021483023159981173	0.0012343218170539118	
UNKL	-0.42600006	-3.7014441	0.0002143759378599034	0.0012319779572709994	
TTC37	-0.27087274	-3.7034	0.0002127291083088215	0.0012230428227861057	
ASB1	-0.59453267	-3.7046063	0.0002117192700119264	0.0012175003196986133	
MRPL24	-0.30329585	-3.7052557	0.0002111776342075409	0.0012146484180052435	
MOV10	-1.4725739	-3.7062297	0.00021036761991157293	0.00121025129212764	
LYPD3	-3.5437317	-3.706877	0.0002098308921245559	0.0012074248282698792	
GMEB1	-0.28160253	-3.7073278	0.00020945777080645555	0.0012055387809148512	
GAR1	-0.4093228	-3.7075703	0.00020925737220247456	0.0012046462412323093	
IMMP1L	-0.6506949	-3.7078388	0.0002090356533068526	0.0012036305522623127	
TSC22D2	-0.18600546	-3.7096884	0.00020751442387435842	0.0011951301998172422	
PLP2	-0.1443225	-3.7099268	0.00020731905414774656	0.0011942637928463277	
ME2	-0.3673892	-3.7107847	0.00020661780699840365	0.0011904822658162953	
FBLN7	-5.1903286	-3.7110593	0.00020639381348994465	0.0011894495162075539	
MT1E	-3.3344085	-3.7124379	0.00020527238567542632	0.0011832432745320226	
TOPBP1	-0.1961006	-3.712454	0.0002052593795439624	0.0011832432745320226	
SCLT1	-0.45904464	-3.7129931	0.0002048224987175696	0.0011811623331339299	
STK25	-0.297841	-3.7139912	0.00020401600518413823	0.0011767667972632833	
PDHA1	-0.49094936	-3.7157605	0.00020259334665058908	0.0011688145345400494	
KIAA0100	-0.5268704	-3.7166402	0.0002018895187914982	0.001165006843239086	
DMAC1	-0.15269369	-3.7184439	0.0002004537673422585	0.0011569730037328748	
ALKBH3	-0.8485473	-3.7188087	0.00020016459498503917	0.0011555549022822234	
MICAL1	-0.10116768	-3.7188847	0.00020010426781699546	0.0011554576003275955	
NRF1	-0.37287155	-3.7193737	0.0001997173106951102	0.0011534737942123716	
COA3	-0.2480309	-3.7201414	0.00019911133244667113	0.0011502238872201853	
ISYNA1	-1.2058161	-3.7213778	0.00019813875380406118	0.0011448543342082917	
ADRB2	-1.0198356	-3.7217486	0.00019784800878450232	0.001143422967054422	
THRA	-1.6168545	-3.7225842	0.00019719412324507456	0.001139891822907968	
LARS	-0.18102714	-3.7258446	0.00019466223884376536	0.0011255009019422318	
CNDP2	-0.07881683	-3.72644	0.000194203366943727	0.001123092099651288	
PATJ	-0.89834714	-3.727947	0.00019304605047322602	0.0011166422144783185	
MIS12	-0.537689	-3.728985	0.00019225262969843463	0.0011122948726065944	
CPD	-1.7289871	-3.7290852	0.00019217620707886305	0.0011120947981600481	
AP2A1	-0.4896293	-3.7299228	0.00019153843005220651	0.0011086454556527869	
LTO1	-0.41701844	-3.7307184	0.0001909345367115755	0.0011053907757039784	
TCEAL3	-0.5152636	-3.7317524	0.00019015230163203024	0.0011011019662478718	
ERAL1	-0.383535	-3.7328827	0.00018930074625158138	0.0010964097918110224	
LNPK	-1.0161258	-3.7332535	0.0001890222055696935	0.001095035135535502	
DDX42	-0.43466368	-3.7333136	0.00018897707312547643	0.001095012345018975	
ZNF708	-0.25233987	-3.734554	0.0001880480978375189	0.001089867072050461	
PLCB2	-0.85334635	-3.7353377	0.0001874635114267771	0.0010867159586068285	
KLHL7	-0.7719447	-3.7357664	0.0001871442824982393	0.0010851020690490188	
RPUSD2	-0.5653458	-3.7384138	0.00018518499972113782	0.0010739760217298978	
ELOA	-0.22271821	-3.7394638	0.00018441316724207316	0.001069733210852698	
C1orf122	-0.786277	-3.740622	0.00018356530286295453	0.0010652799530118928	
NBAS	-0.7355479	-3.7414377	0.00018297047750025233	0.0010620599085999578	
TM2D2	-0.8280407	-3.7418926	0.0001826395075173715	0.0010603703517484092	
FOPNL	-0.29772693	-3.7424798	0.00018221314043854442	0.0010581260781551392	
GPKOW	-0.99017304	-3.742608	0.00018212013367046136	0.0010578170963346139	
WDR55	-0.3915879	-3.7428806	0.00018192264246084974	0.0010569009648015138	
PLEKHF2	-0.019546622	-3.743538	0.00018144716818529376	0.0010543691043281424	
RTL8C	-0.63525534	-3.7454398	0.00018007805396879161	0.0010466421597280806	
BRD3	-0.50863796	-3.7462354	0.00017950819206624262	0.0010435582320491388	
AMMECR1	-0.939556	-3.7471712	0.00017884002120560253	0.0010399013177912293	
MICB	-0.55871737	-3.7494657	0.00017721166892894702	0.0010308839895956407	
CAAP1	-0.3798427	-3.7498565	0.00017693574448085676	0.0010295041927663512	
C12orf43	-0.491088	-3.7499828	0.00017684668603901507	0.0010292113133853692	
SMG7	-0.20186561	-3.751025	0.0001761132086797233	0.0010251670988826909	
PRR14	-0.28513438	-3.7512212	0.00017597529717716174	0.0010245887017900947	
PNISR	-0.29714328	-3.7513957	0.00017585295064231408	0.0010241006956884457	
CBX6	-0.88951045	-3.7522013	0.00017528866329646762	0.001021038216470921	
PLCD1	-1.9739684	-3.7530189	0.0001747176951974705	0.0010179354714277878	
PGM1	-0.50877833	-3.753061	0.0001746883545141841	0.0010179354714277878	
SCAI	-0.61497796	-3.7534938	0.00017438683345658224	0.0010164534312373903	
HENMT1	-1.9631311	-3.753658	0.0001742724953560883	0.0010160097947070565	
